gen_name1,month,Year,Mon,Season,gen_type,gas_type,fuelP,JKM,JKM1,JKM2,JKM3,JKM4,JCC,JCC1,JCC2,JCC3,JCC4,HH,HH1,HH2,HH3,HH4,comtype,Genconame,Opstart,Capacity,Terminalown,Terminal,Longterm,Shortterm,Environapp,Pricecap,Gasprice,time,dum_gen_name1,dum_Season,dum_gen_type,dum_gas_type,dum_comtype,dum_Genconame,Environ,Price_cap,Gasprice_change,dum_gas_type_1,dum_gas_type_2,dum_gas_type_3,_10_Year,dum_Season_2,Mon_2,month_2,new_dum_Season,Year_new_dum_Season,JKM_Buyer_Seller,JKM_Buyer_Seller_2,Capa_interval,Long_Quantity_Level,Short_Quantity_Level,Total_Quantity_Level,Long_Quantity_Ratio,Short_Quantity_Ratio,Every_Quantity,dum_Terminalown,dum_2_Terminalown,dum_gas_type_1_y_Termi,dum_gas_type_1_n_Termi,dum_gas_type_1_y_Price_cap,dum_gas_type_1_n_Price_cap,op_year,op_year_trun,obs,count_101,sb,mean_JKM_Buyer_Seller,com1,com2,com3,com4,com5
아산배방열병합CC,201709,2017,9,가을,열병합,평균,55.581,6.316,5.869,5.445,5.482,5.658,8.21,8.32,8.33,8.35,8.61,3.02,2.9,2.97,3,3.25,민간사,기타,201410,102,,,1867641.3,212533.09,,,,33,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20170,1,9,201709,0,12,0,0,2,29232,3851,33083,88.4,11.6,38313,.,0,0,0,0,0,2014.1,2014,4474,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201710,2017,10,가을,열병합,평균,55.581,8.27,6.316,5.869,5.445,5.482,7.85,8.21,8.32,8.33,8.35,2.94,3.02,2.9,2.97,3,민간사,기타,201410,102,,,2199384.4,126540.47,,,,34,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20170,1,10,201710,0,12,0,0,2,29232,3851,33083,88.4,11.6,38313,.,0,0,0,0,0,2014.1,2014,4475,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201711,2017,11,겨울,열병합,평균,55.582,9.183,8.27,6.316,5.869,5.445,7.89,7.85,8.21,8.32,8.33,3.05,2.94,3.02,2.9,2.97,민간사,기타,201410,102,,,2606423.7,339427.05,,,,35,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20170,2,11,201711,0,13,0,0,2,29232,3851,33083,88.4,11.6,38313,.,0,0,0,0,0,2014.1,2014,4476,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201712,2017,12,겨울,열병합,평균,56.831,9.967,9.183,8.27,6.316,5.869,8.17,7.89,7.85,8.21,8.32,2.8,3.05,2.94,3.02,2.9,민간사,기타,201410,102,,,3135981.4,187452.39,,,,36,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20170,2,12,201712,0,13,0,0,2,29232,3851,33083,88.4,11.6,38313,.,0,0,0,0,0,2014.1,2014,4477,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201801,2018,1,겨울,열병합,평균,50.919,11.23,9.967,9.183,8.27,6.316,8.66,8.17,7.89,7.85,8.21,3.15,2.8,3.05,2.94,3.02,민간사,기타,201410,102,,,3424194.3,507882.64,,,,37,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,2,1,201801,0,13,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4478,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201802,2018,2,겨울,열병합,평균,56.946,10.451,11.23,9.967,9.183,8.27,9.12,8.66,8.17,7.89,7.85,2.69,3.15,2.8,3.05,2.94,민간사,기타,201410,102,,,2886471.5,1170188,,,,38,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,2,2,201802,0,13,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4479,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201803,2018,3,봄,열병합,평균,56.944,8.397,10.451,11.23,9.967,9.183,9.46,9.12,8.66,8.17,7.89,2.7,2.69,3.15,2.8,3.05,민간사,기타,201410,102,,,3185671.6,984268.47,,,,39,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,3,3,201803,0,14,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4480,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201804,2018,4,봄,열병합,평균,56.943,7.178,8.397,10.451,11.23,9.967,9.61,9.46,9.12,8.66,8.17,2.72,2.7,2.69,3.15,2.8,민간사,기타,201410,102,,,2497613.6,202972.77,,,,40,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,3,4,201804,0,14,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4481,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201805,2018,5,봄,열병합,평균,56.949,7.971,7.178,8.397,10.451,11.23,9.69,9.61,9.46,9.12,8.66,2.82,2.72,2.7,2.69,3.15,민간사,기타,201410,102,,,2055278.4,131300.76,,,,41,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,3,5,201805,0,14,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4482,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201806,2018,6,여름,열병합,평균,50.921,9.617,7.971,7.178,8.397,10.451,9.84,9.69,9.61,9.46,9.12,2.95,2.82,2.72,2.7,2.69,민간사,기타,201410,102,,,2574721.9,543468.21,,,,42,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,4,6,201806,0,15,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4483,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201807,2018,7,여름,열병합,평균,52.035,10.455,9.617,7.971,7.178,8.397,9.88,9.84,9.69,9.61,9.46,2.79,2.95,2.82,2.72,2.7,민간사,기타,201410,102,,,1925908.4,332397.02,,,,43,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,4,7,201807,0,15,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4484,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201808,2018,8,여름,열병합,평균,51.333,9.87,10.455,9.617,7.971,7.178,10.2,9.88,9.84,9.69,9.61,2.89,2.79,2.95,2.82,2.72,민간사,기타,201410,102,,,1993935.3,138937.98,,,,44,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,4,8,201808,0,15,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4485,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201809,2018,9,가을,열병합,평균,53.791,11.455,9.87,10.455,9.617,7.971,10.71,10.2,9.88,9.84,9.69,2.88,2.89,2.79,2.95,2.82,민간사,기타,201410,102,,,2597320.9,667352.51,,,,45,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,1,9,201809,0,16,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4486,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201810,2018,10,가을,열병합,평균,53.79,11.116,11.455,9.87,10.455,9.617,10.95,10.71,10.2,9.88,9.84,3.21,2.88,2.89,2.79,2.95,민간사,기타,201410,102,,,2393299.8,532386.94,,,,46,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,1,10,201810,0,16,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4487,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201811,2018,11,겨울,열병합,평균,53.411,10.48,11.116,11.455,9.87,10.455,11.03,10.95,10.71,10.2,9.88,4.05,3.21,2.88,2.89,2.79,민간사,기타,201410,102,,,2883159.8,476216.18,,,,47,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,2,11,201811,0,17,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4488,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201812,2018,12,겨울,열병합,평균,54.493,9.502,10.48,11.116,11.455,9.87,11.18,11.03,10.95,10.71,10.2,4.04,4.05,3.21,2.88,2.89,민간사,기타,201410,102,,,3050969.7,1233253.5,,,,48,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20180,2,12,201812,0,17,0,0,2,31469,6921,38389,82,18,44568,.,0,0,0,0,0,2014.1,2014,4489,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201901,2019,1,겨울,열병합,평균,54.492,8.785,9.502,10.48,11.116,11.455,11.25,11.18,11.03,10.95,10.71,3.12,4.04,4.05,3.21,2.88,민간사,기타,201410,102,,,2888677.3,602598.6,,,,49,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,2,1,201901,0,17,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4490,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201902,2019,2,겨울,열병합,평균,60.067,7.278,8.785,9.502,10.48,11.116,11.17,11.25,11.18,11.03,10.95,2.69,3.12,4.04,4.05,3.21,민간사,기타,201410,102,,,2748711.8,135171.85,,,,50,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,2,2,201902,0,17,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4491,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201903,2019,3,봄,열병합,평균,60.066,5.947,7.278,8.785,9.502,10.48,10.62,11.17,11.25,11.18,11.03,2.8,2.69,3.12,4.04,4.05,민간사,기타,201410,102,,,2581470.5,86311.738,,,,51,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,3,3,201903,0,18,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4492,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201904,2019,4,봄,열병합,평균,60.067,4.774,5.947,7.278,8.785,9.502,9.7,10.62,11.17,11.25,11.18,2.61,2.8,2.69,3.12,4.04,민간사,기타,201410,102,,,2343251.7,408195.26,,,,52,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,3,4,201904,0,18,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4493,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201905,2019,5,봄,열병합,평균,59.486,5.509,4.774,5.947,7.278,8.785,9.46,9.7,10.62,11.17,11.25,2.6,2.61,2.8,2.69,3.12,민간사,기타,201410,102,,,2079117.9,294924.93,,,,53,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,3,5,201905,0,18,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4494,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201906,2019,6,여름,열병합,평균,50.381,4.503,5.509,4.774,5.947,7.278,9.35,9.46,9.7,10.62,11.17,2.33,2.6,2.61,2.8,2.69,민간사,기타,201410,102,,,2276512.8,437009.69,,,,54,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,4,6,201906,0,19,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4495,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201907,2019,7,여름,열병합,평균,50.094,4.549,4.503,5.509,4.774,5.947,9.54,9.35,9.46,9.7,10.62,2.3,2.33,2.6,2.61,2.8,민간사,기타,201410,102,,,2076627.6,274156.81,,,,55,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,4,7,201907,0,19,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4496,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201908,2019,8,여름,열병합,평균,49.392,4.319,4.549,4.503,5.509,4.774,10.12,9.54,9.35,9.46,9.7,2.18,2.3,2.33,2.6,2.61,민간사,기타,201410,102,,,2248967.7,536608.78,적용,,,56,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,4,8,201908,0,19,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4497,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201909,2019,9,가을,열병합,평균,51.25,4.583,4.319,4.549,4.503,5.509,9.61,10.12,9.54,9.35,9.46,2.51,2.18,2.3,2.33,2.6,민간사,기타,201410,102,,,1982875.3,331434.43,적용,,,57,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,1,9,201909,0,20,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4498,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201910,2019,10,가을,열병합,평균,51.516,5.826,4.583,4.319,4.549,4.503,9.41,9.61,10.12,9.54,9.35,2.34,2.51,2.18,2.3,2.33,민간사,기타,201410,102,,,2008050,538021.49,적용,,,58,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,1,10,201910,0,20,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4499,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201911,2019,11,겨울,열병합,평균,51.705,6.08,5.826,4.583,4.319,4.549,9.46,9.41,9.61,10.12,9.54,2.64,2.34,2.51,2.18,2.3,민간사,기타,201410,102,,,2306936.8,842228.37,적용,,,59,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,2,11,201911,0,21,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4500,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,201912,2019,12,겨울,열병합,평균,52.219,5.645,6.08,5.826,4.583,4.319,9.47,9.46,9.41,9.61,10.12,2.29,2.64,2.34,2.51,2.18,민간사,기타,201410,102,,,2821992.4,959524.88,적용,,,60,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20190,2,12,201912,0,21,0,0,2,28363,5446,33809,83.9,16.1,40547,.,0,0,0,0,0,2014.1,2014,4501,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202001,2020,1,겨울,열병합,평균,52.216,5.296,5.645,6.08,5.826,4.583,9.3,9.47,9.46,9.41,9.61,2.04,2.29,2.64,2.34,2.51,민간사,기타,201410,102,,,3056536,931319.87,적용,,,61,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,2,1,202001,0,21,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4502,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202002,2020,2,겨울,열병합,평균,56.325,3.522,5.296,5.645,6.08,5.826,9.35,9.3,9.47,9.46,9.41,1.85,2.04,2.29,2.64,2.34,민간사,기타,201410,102,,,3051982.9,742234.16,적용,,,62,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,2,2,202002,0,21,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4503,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202003,2020,3,봄,열병합,평균,56.324,3.141,3.522,5.296,5.645,6.08,9.56,9.35,9.3,9.47,9.46,1.73,1.85,2.04,2.29,2.64,민간사,기타,201410,102,,,2867731.4,262158.44,적용,,,63,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,3,3,202003,0,22,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4504,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202004,2020,4,봄,열병합,평균,56.324,2.795,3.141,3.522,5.296,5.645,9.34,9.56,9.35,9.3,9.47,1.75,1.73,1.85,2.04,2.29,민간사,기타,201410,102,,,2170308.4,461758.07,적용,,,64,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,3,4,202004,0,22,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4505,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202005,2020,5,봄,열병합,평균,56.324,2.107,2.795,3.141,3.522,5.296,9.48,9.34,9.56,9.35,9.3,1.82,1.75,1.73,1.85,2.04,민간사,기타,201410,102,,,1967167.7,347595.28,적용,,,65,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,3,5,202005,0,22,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4506,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202006,2020,6,여름,열병합,평균,52.221,2.063,2.107,2.795,3.141,3.522,8.42,9.48,9.34,9.56,9.35,1.7,1.82,1.75,1.73,1.85,민간사,기타,201410,102,,,1371059.9,409562.09,적용,,,66,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,4,6,202006,0,23,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4507,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202007,2020,7,여름,열병합,평균,52.221,2.164,2.063,2.107,2.795,3.141,7.29,8.42,9.48,9.34,9.56,1.76,1.7,1.82,1.75,1.73,민간사,기타,201410,102,,,1539375.9,207948.19,적용,,,67,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,4,7,202007,0,23,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4508,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202008,2020,8,여름,열병합,평균,51.708,2.898,2.164,2.063,2.107,2.795,5.96,7.29,8.42,9.48,9.34,2.33,1.76,1.7,1.82,1.75,민간사,기타,201410,102,,,1360869.8,137173.98,적용,,,68,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,4,8,202008,0,23,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4509,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202009,2020,9,가을,열병합,평균,42.712,4.308,2.898,2.164,2.063,2.107,5.52,5.96,7.29,8.42,9.48,2.32,2.33,1.76,1.7,1.82,민간사,기타,201410,102,,,1864104.8,275150.69,적용,,,69,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,1,9,202009,0,24,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4510,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202010,2020,10,가을,열병합,평균,44.065,5.146,4.308,2.898,2.164,2.063,5.83,5.52,5.96,7.29,8.42,2.82,2.32,2.33,1.76,1.7,민간사,기타,201410,102,,,2791029.1,402503.32,적용,,,70,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,1,10,202010,0,24,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4511,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202011,2020,11,겨울,열병합,평균,38.973,6.899,5.146,4.308,2.898,2.164,6.33,5.83,5.52,5.96,7.29,2.89,2.82,2.32,2.33,1.76,민간사,기타,201410,102,,,2507563,505866.56,적용,,,71,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,2,11,202011,0,25,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4512,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202012,2020,12,겨울,열병합,평균,35.45,8.173,6.899,5.146,4.308,2.898,7.18,6.33,5.83,5.52,5.96,2.59,2.89,2.82,2.32,2.33,민간사,기타,201410,102,,,2723916.2,800420.32,적용,,,72,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20200,2,12,202012,0,25,0,0,2,27272,5484,32755,83.3,16.7,40835,.,0,0,0,0,0,2014.1,2014,4513,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202101,2021,1,겨울,열병합,평균,35.142,18.309,8.173,6.899,5.146,4.308,8.48,7.18,6.33,5.83,5.52,2.64,2.59,2.89,2.82,2.32,민간사,기타,201410,102,,,3520845.3,627927.7,적용,,,73,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,2,1,202101,0,25,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4514,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202102,2021,2,겨울,열병합,평균,44.396,8.264,18.309,8.173,6.899,5.146,9.37,8.48,7.18,6.33,5.83,2.93,2.64,2.59,2.89,2.82,민간사,기타,201410,102,,,3175343.1,1710352.1,적용,,,74,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,2,2,202102,0,25,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4515,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202103,2021,3,봄,열병합,평균,48.731,6.077,8.264,18.309,8.173,6.899,7.53,9.37,8.48,7.18,6.33,2.63,2.93,2.64,2.59,2.89,민간사,기타,201410,102,,,2718796.9,451584.61,적용,,,75,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,3,3,202103,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4516,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202104,2021,4,봄,열병합,평균,43.779,7.017,6.077,8.264,18.309,8.173,7.75,7.53,9.37,8.48,7.18,2.67,2.63,2.93,2.64,2.59,민간사,기타,201410,102,,,1872746.2,321578.58,적용,,,76,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,3,4,202104,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4517,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202105,2021,5,봄,열병합,평균,47.001,9.132,7.017,6.077,8.264,18.309,8.4,7.75,7.53,9.37,8.48,2.97,2.67,2.63,2.93,2.64,민간사,기타,201410,102,,,2356414.6,251717.89,적용,,,77,아산배방열병합CC,봄,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,3,5,202105,0,26,0,0,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4518,101,1,0.2376238,0,0,0,0,0
아산배방열병합CC,202106,2021,6,여름,열병합,평균,49.378,10.924,9.132,7.017,6.077,8.264,9.09,8.4,7.75,7.53,9.37,3.25,2.97,2.67,2.63,2.93,민간사,기타,201410,102,,,2215660.1,278031.65,적용,,,78,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,4,6,202106,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4519,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202107,2021,7,여름,열병합,평균,51.852,12.973,10.924,9.132,7.017,6.077,9.71,9.09,8.4,7.75,7.53,3.8,3.25,2.97,2.67,2.63,민간사,기타,201410,102,,,2881681.9,322009.97,적용,,,79,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,4,7,202107,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4520,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202108,2021,8,여름,열병합,평균,56.382,15.655,12.973,10.924,9.132,7.017,10.15,9.71,9.09,8.4,7.75,4.01,3.8,3.25,2.97,2.67,민간사,기타,201410,102,,,2372330.9,476006.62,적용,,,80,아산배방열병합CC,여름,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,4,8,202108,0,27,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4521,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202109,2021,9,가을,열병합,평균,59.977,19.019,15.655,12.973,10.924,9.132,10.78,10.15,9.71,9.09,8.4,5.06,4.01,3.8,3.25,2.97,민간사,기타,201410,102,,,2418131.6,487451.5,적용,,,81,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,1,9,202109,0,28,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4522,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202110,2021,10,가을,열병합,평균,62.954,33.254,19.019,15.655,12.973,10.924,11.91,10.78,10.15,9.71,9.09,5.62,5.06,4.01,3.8,3.25,민간사,기타,201410,102,,,2658677.9,627998.14,적용,,,82,아산배방열병합CC,가을,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,1,10,202110,0,28,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4523,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202111,2021,11,겨울,열병합,평균,76.718,31.612,33.254,19.019,15.655,12.973,14.34,11.91,10.78,10.15,9.71,5.12,5.62,5.06,4.01,3.8,민간사,기타,201410,102,,,2408836.8,789752.56,적용,,,83,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,2,11,202111,0,29,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4524,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202112,2021,12,겨울,열병합,평균,85.909,35.87,31.612,33.254,19.019,15.655,14.4,14.34,11.91,10.78,10.15,3.91,5.12,5.62,5.06,4.01,민간사,기타,201410,102,,,3043633.9,427441.37,적용,,,84,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,0,0,0,1,20210,2,12,202112,0,29,1,1,2,31643,6772,38415,82.4,17.6,46354,.,0,0,0,0,0,2014.1,2014,4525,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202201,2022,1,겨울,열병합,평균,96.319,32.845,35.87,31.612,33.254,19.019,13.8,14.4,14.34,11.91,10.78,4.1,3.91,5.12,5.62,5.06,민간사,기타,201410,102,,,2777281.2,1645009.1,적용,,적용,85,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,1,0,0,1,20220,2,1,202201,0,29,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2014.1,2014,4526,101,2,0.2376238,0,0,0,0,0
아산배방열병합CC,202202,2022,2,겨울,열병합,평균,122.921,24.815,32.845,35.87,31.612,33.254,16.02,13.8,14.4,14.34,11.91,4.5,4.1,3.91,5.12,5.62,민간사,기타,201410,102,,,2582157.4,527991.47,적용,,적용,86,아산배방열병합CC,겨울,열병합,평균,민간사,기타,0,0,1,0,0,1,20220,2,2,202202,0,29,1,1,2,28859,11280,40139,71.9,28.1,47109,.,0,0,0,0,0,2014.1,2014,4527,101,2,0.2376238,0,0,0,0,0
